StateName,StateCode,CountyCode,CountyName
OKLAHOMA,40,027,CLEVELAND
OKLAHOMA,40,029,COAL
OKLAHOMA,40,031,COMANCHE
OKLAHOMA,40,033,COTTON
OKLAHOMA,40,035,CRAIG
OKLAHOMA,40,037,CREEK
OKLAHOMA,40,039,CUSTER
OKLAHOMA,40,041,DELAWARE
OKLAHOMA,40,043,DEWEY
OKLAHOMA,40,045,ELLIS
OKLAHOMA,40,047,GARFIELD
OKLAHOMA,40,049,GARVIN
OKLAHOMA,40,051,GRADY
OKLAHOMA,40,053,GRANT
OKLAHOMA,40,055,GREER
OKLAHOMA,40,057,HARMON
OKLAHOMA,40,059,HARPER
OKLAHOMA,40,061,HASKELL
OKLAHOMA,40,063,HUGHES
OKLAHOMA,40,065,JACKSON
OKLAHOMA,40,067,JEFFERSON
OKLAHOMA,40,069,JOHNSTON
OKLAHOMA,40,071,KAY
OKLAHOMA,40,073,KINGFISHER
OKLAHOMA,40,075,KIOWA
OKLAHOMA,40,077,LATIMER
OKLAHOMA,40,079,LE FLORE
OKLAHOMA,40,081,LINCOLN
OKLAHOMA,40,083,LOGAN
OKLAHOMA,40,085,LOVE
OKLAHOMA,40,087,MCCLAIN
OKLAHOMA,40,089,MCCURTAIN
OKLAHOMA,40,091,MCINTOSH
OKLAHOMA,40,093,MAJOR
OKLAHOMA,40,095,MARSHALL
OKLAHOMA,40,097,MAYES
OKLAHOMA,40,099,MURRAY
OKLAHOMA,40,101,MUSKOGEE
OKLAHOMA,40,103,NOBLE
OKLAHOMA,40,105,NOWATA
OKLAHOMA,40,107,OKFUSKEE
OKLAHOMA,40,109,OKLAHOMA
OKLAHOMA,40,111,OKMULGEE
OKLAHOMA,40,113,OSAGE
OKLAHOMA,40,115,OTTAWA
OKLAHOMA,40,117,PAWNEE
OKLAHOMA,40,119,PAYNE
OKLAHOMA,40,121,PITTSBURG
OKLAHOMA,40,123,PONTOTOC
OKLAHOMA,40,125,POTTAWATOMIE
OKLAHOMA,40,127,PUSHMATAHA
OKLAHOMA,40,129,ROGER MILLS
OKLAHOMA,40,131,ROGERS
OKLAHOMA,40,133,SEMINOLE
OKLAHOMA,40,135,SEQUOYAH
OKLAHOMA,40,137,STEPHENS
OKLAHOMA,40,139,TEXAS
OKLAHOMA,40,141,TILLMAN
OKLAHOMA,40,143,TULSA
OKLAHOMA,40,145,WAGONER
OKLAHOMA,40,147,WASHINGTON
OKLAHOMA,40,149,WASHITA
OKLAHOMA,40,151,WOODS
OKLAHOMA,40,153,WOODWARD
OREGON,41,001,BAKER
OREGON,41,003,BENTON
OREGON,41,005,CLACKAMAS
OREGON,41,007,CLATSOP
OREGON,41,009,COLUMBIA
OREGON,41,011,COOS
OREGON,41,013,CROOK
OREGON,41,015,CURRY
OREGON,41,017,DESCHUTES
OREGON,41,019,DOUGLAS
OREGON,41,021,GILLIAM
OREGON,41,023,GRANT
OREGON,41,025,HARNEY
OREGON,41,027,HOOD RIVER
OREGON,41,029,JACKSON
OREGON,41,031,JEFFERSON
OREGON,41,033,JOSEPHINE
OREGON,41,035,KLAMATH
OREGON,41,037,LAKE
OREGON,41,039,LANE
OREGON,41,041,LINCOLN
OREGON,41,043,LINN
OREGON,41,045,MALHEUR
OREGON,41,047,MARION
OREGON,41,049,MORROW
OREGON,41,051,MULTNOMAH
OREGON,41,053,POLK
OREGON,41,055,SHERMAN
OREGON,41,057,TILLAMOOK
OREGON,41,059,UMATILLA
OREGON,41,061,UNION
OREGON,41,063,WALLOWA
OREGON,41,065,WASCO
OREGON,41,067,WASHINGTON
OREGON,41,069,WHEELER
OREGON,41,071,YAMHILL
PENNSYLVANIA,42,001,ADAMS
PENNSYLVANIA,42,003,ALLEGHENY
PENNSYLVANIA,42,005,ARMSTRONG
PENNSYLVANIA,42,007,BEAVER
PENNSYLVANIA,42,009,BEDFORD
PENNSYLVANIA,42,011,BERKS
PENNSYLVANIA,42,013,BLAIR
PENNSYLVANIA,42,015,BRADFORD
PENNSYLVANIA,42,017,BUCKS
PENNSYLVANIA,42,019,BUTLER
PENNSYLVANIA,42,021,CAMBRIA
PENNSYLVANIA,42,023,CAMERON
PENNSYLVANIA,42,025,CARBON
PENNSYLVANIA,42,027,CENTRE
PENNSYLVANIA,42,029,CHESTER
PENNSYLVANIA,42,031,CLARION
PENNSYLVANIA,42,033,CLEARFIELD
PENNSYLVANIA,42,035,CLINTON
PENNSYLVANIA,42,037,COLUMBIA
PENNSYLVANIA,42,039,CRAWFORD
PENNSYLVANIA,42,041,CUMBERLAND
PENNSYLVANIA,42,043,DAUPHIN
PENNSYLVANIA,42,045,DELAWARE
PENNSYLVANIA,42,047,ELK
PENNSYLVANIA,42,049,ERIE
PENNSYLVANIA,42,051,FAYETTE
PENNSYLVANIA,42,053,FOREST
PENNSYLVANIA,42,055,FRANKLIN
PENNSYLVANIA,42,057,FULTON
PENNSYLVANIA,42,059,GREENE
PENNSYLVANIA,42,061,HUNTINGDON
PENNSYLVANIA,42,063,INDIANA
PENNSYLVANIA,42,065,JEFFERSON
PENNSYLVANIA,42,067,JUNIATA
PENNSYLVANIA,42,069,LACKAWANNA
PENNSYLVANIA,42,071,LANCASTER
PENNSYLVANIA,42,073,LAWRENCE
PENNSYLVANIA,42,075,LEBANON
PENNSYLVANIA,42,077,LEHIGH
PENNSYLVANIA,42,079,LUZERNE
PENNSYLVANIA,42,081,LYCOMING
PENNSYLVANIA,42,083,MCKEAN
PENNSYLVANIA,42,085,CLEARFIELD
PENNSYLVANIA,42,085,MERCER
PENNSYLVANIA,42,087,MIFFLIN
PENNSYLVANIA,42,089,MONROE
PENNSYLVANIA,42,091,MONTGOMERY
PENNSYLVANIA,42,093,MONTOUR
PENNSYLVANIA,42,095,NORTHAMPTON
PENNSYLVANIA,42,097,NORTHUMBERLAND
PENNSYLVANIA,42,099,PERRY
PENNSYLVANIA,42,101,PHILADELPHIA
PENNSYLVANIA,42,103,PIKE
PENNSYLVANIA,42,105,POTTER
PENNSYLVANIA,42,107,SCHUYLKILL
PENNSYLVANIA,42,109,SNYDER
PENNSYLVANIA,42,111,SOMERSET
PENNSYLVANIA,42,113,SULLIVAN
PENNSYLVANIA,42,115,SUSQUEHANNA
PENNSYLVANIA,42,117,TIOGA
PENNSYLVANIA,42,119,UNION
PENNSYLVANIA,42,121,VENANGO
PENNSYLVANIA,42,123,WARREN
PENNSYLVANIA,42,125,WASHINGTON
PENNSYLVANIA,42,127,WAYNE
PENNSYLVANIA,42,129,WESTMORELAND
PENNSYLVANIA,42,131,WYOMING
PENNSYLVANIA,42,133,YORK
RHODE ISLAND,44,001,BRISTOL
RHODE ISLAND,44,003,KENT
RHODE ISLAND,44,005,NEWPORT
RHODE ISLAND,44,007,PROVIDENCE
RHODE ISLAND,44,009,WASHINGTON
SOUTH CAROLINA,45,001,ABBEVILLE
SOUTH CAROLINA,45,003,AIKEN
SOUTH CAROLINA,45,005,ALLENDALE
SOUTH CAROLINA,45,007,ANDERSON
SOUTH CAROLINA,45,009,BAMBERG
SOUTH CAROLINA,45,011,BARNWELL
SOUTH CAROLINA,45,013,BEAUFORT
SOUTH CAROLINA,45,015,BERKELEY
SOUTH CAROLINA,45,017,CALHOUN
SOUTH CAROLINA,45,019,CHARLESTON
SOUTH CAROLINA,45,021,CHEROKEE
SOUTH CAROLINA,45,023,CHESTER
SOUTH CAROLINA,45,025,CHESTERFIELD
SOUTH CAROLINA,45,027,CLARENDON
SOUTH CAROLINA,45,029,COLLETON
SOUTH CAROLINA,45,031,DARLINGTON
SOUTH CAROLINA,45,033,DILLON
SOUTH CAROLINA,45,035,DORCHESTER
SOUTH CAROLINA,45,037,EDGEFIELD
SOUTH CAROLINA,45,039,FAIRFIELD
SOUTH CAROLINA,45,041,FLORENCE
SOUTH CAROLINA,45,043,GEORGETOWN
SOUTH CAROLINA,45,045,GREENVILLE
SOUTH CAROLINA,45,047,GREENWOOD
SOUTH CAROLINA,45,049,HAMPTON
SOUTH CAROLINA,45,051,HORRY
SOUTH CAROLINA,45,053,JASPER
SOUTH CAROLINA,45,055,KERSHAW
SOUTH CAROLINA,45,057,LANCASTER
SOUTH CAROLINA,45,059,LAURENS
SOUTH CAROLINA,45,061,LEE
SOUTH CAROLINA,45,063,LEXINGTON
SOUTH CAROLINA,45,065,MCCORMICK
SOUTH CAROLINA,45,067,MARION
SOUTH CAROLINA,45,069,MARLBORO
SOUTH CAROLINA,45,071,NEWBERRY
SOUTH CAROLINA,45,073,OCONEE
SOUTH CAROLINA,45,075,ORANGEBURG
SOUTH CAROLINA,45,077,PICKENS
SOUTH CAROLINA,45,079,RICHLAND
SOUTH CAROLINA,45,081,SALUDA
SOUTH CAROLINA,45,083,SPARTANBURG
SOUTH CAROLINA,45,085,SUMTER
SOUTH CAROLINA,45,087,UNION
SOUTH CAROLINA,45,089,WILLIAMSBURG
SOUTH CAROLINA,45,091,YORK
SOUTH DAKOTA,46,003,AURORA
SOUTH DAKOTA,46,005,BEADLE
SOUTH DAKOTA,46,007,BENNETT
SOUTH DAKOTA,46,009,BON HOMME
SOUTH DAKOTA,46,011,BROOKINGS
SOUTH DAKOTA,46,013,BROWN
SOUTH DAKOTA,46,015,BRULE
SOUTH DAKOTA,46,017,BUFFALO
SOUTH DAKOTA,46,019,BUTTE
SOUTH DAKOTA,46,021,CAMPBELL
SOUTH DAKOTA,46,023,CHARLES MIX
SOUTH DAKOTA,46,025,CLARK
SOUTH DAKOTA,46,027,CLAY
SOUTH DAKOTA,46,029,CODINGTON
SOUTH DAKOTA,46,031,CORSON
SOUTH DAKOTA,46,033,CUSTER
SOUTH DAKOTA,46,035,DAVISON
SOUTH DAKOTA,46,037,DAY
SOUTH DAKOTA,46,039,DEUEL
SOUTH DAKOTA,46,041,DEWEY
SOUTH DAKOTA,46,043,DOUGLAS
SOUTH DAKOTA,46,045,EDMUNDS
SOUTH DAKOTA,46,047,FALL RIVER
SOUTH DAKOTA,46,049,FAULK
SOUTH DAKOTA,46,051,GRANT
SOUTH DAKOTA,46,053,GREGORY
SOUTH DAKOTA,46,055,HAAKON
SOUTH DAKOTA,46,057,HAMLIN
SOUTH DAKOTA,46,059,HAND
SOUTH DAKOTA,46,061,HANSON
SOUTH DAKOTA,46,063,HARDING
SOUTH DAKOTA,46,065,HUGHES
SOUTH DAKOTA,46,067,HUTCHINSON
SOUTH DAKOTA,46,069,HYDE
SOUTH DAKOTA,46,071,JACKSON
SOUTH DAKOTA,46,073,JERAULD
SOUTH DAKOTA,46,075,JONES
SOUTH DAKOTA,46,077,KINGSBURY
SOUTH DAKOTA,46,079,LAKE
SOUTH DAKOTA,46,081,LAWRENCE
SOUTH DAKOTA,46,083,LINCOLN
SOUTH DAKOTA,46,085,LYMAN
SOUTH DAKOTA,46,087,MCCOOK
SOUTH DAKOTA,46,089,MCPHERSON
SOUTH DAKOTA,46,091,MARSHALL
SOUTH DAKOTA,46,093,MEADE
SOUTH DAKOTA,46,095,MELLETTE
SOUTH DAKOTA,46,097,MINER
SOUTH DAKOTA,46,099,MINNEHAHA
SOUTH DAKOTA,46,101,MOODY
SOUTH DAKOTA,46,103,PENNINGTON
SOUTH DAKOTA,46,105,PERKINS
SOUTH DAKOTA,46,107,POTTER
SOUTH DAKOTA,46,109,ROBERTS
SOUTH DAKOTA,46,111,SANBORN
SOUTH DAKOTA,46,113,SHANNON
SOUTH DAKOTA,46,115,SPINK
SOUTH DAKOTA,46,117,STANLEY
SOUTH DAKOTA,46,119,SULLY
SOUTH DAKOTA,46,121,TODD
SOUTH DAKOTA,46,123,TRIPP
SOUTH DAKOTA,46,125,TURNER
SOUTH DAKOTA,46,127,UNION
SOUTH DAKOTA,46,129,WALWORTH
SOUTH DAKOTA,46,135,YANKTON
SOUTH DAKOTA,46,137,ZIEBACH
TENNESSEE,47,001,ANDERSON
TENNESSEE,47,003,BEDFORD
TENNESSEE,47,005,BENTON
TENNESSEE,47,007,BLEDSOE
TENNESSEE,47,009,BLOUNT
TENNESSEE,47,011,BRADLEY
TENNESSEE,47,013,CAMPBELL
TENNESSEE,47,015,CANNON
TENNESSEE,47,017,CARROLL
TENNESSEE,47,019,CARTER
TENNESSEE,47,021,CHEATHAM
TENNESSEE,47,023,CHESTER
TENNESSEE,47,025,CLAIBORNE
TENNESSEE,47,027,CLAY
TENNESSEE,47,029,COCKE
TENNESSEE,47,031,COFFEE
TENNESSEE,47,033,CROCKETT
TENNESSEE,47,035,CUMBERLAND
TENNESSEE,47,037,DAVIDSON
TENNESSEE,47,039,DECATUR
TENNESSEE,47,041,DEKALB
TENNESSEE,47,043,DICKSON
TENNESSEE,47,045,DYER
TENNESSEE,47,047,FAYETTE
TENNESSEE,47,049,FENTRESS
TENNESSEE,47,051,FRANKLIN
TENNESSEE,47,053,GIBSON
TENNESSEE,47,055,GILES
TENNESSEE,47,057,GRAINGER
TENNESSEE,47,059,GREENE
TENNESSEE,47,061,GRUNDY
TENNESSEE,47,063,HAMBLEN
TENNESSEE,47,065,HAMILTON
TENNESSEE,47,067,HANCOCK
TENNESSEE,47,069,HARDEMAN
TENNESSEE,47,071,HARDIN
TENNESSEE,47,073,HAWKINS
TENNESSEE,47,075,HAYWOOD
TENNESSEE,47,077,HENDERSON
TENNESSEE,47,079,HENRY
TENNESSEE,47,081,HICKMAN
TENNESSEE,47,083,HOUSTON
TENNESSEE,47,085,HUMPHREYS
TENNESSEE,47,087,JACKSON
TENNESSEE,47,089,JEFFERSON
TENNESSEE,47,091,JOHNSON
TENNESSEE,47,093,KNOX
TENNESSEE,47,095,LAKE
TENNESSEE,47,097,LAUDERDALE
TENNESSEE,47,099,LAWRENCE
TENNESSEE,47,101,LEWIS
TENNESSEE,47,103,LINCOLN
TENNESSEE,47,105,LOUDON
TENNESSEE,47,107,MCMINN
TENNESSEE,47,109,MCNAIRY
TENNESSEE,47,111,MACON
TENNESSEE,47,113,MADISON
TENNESSEE,47,115,MARION
TENNESSEE,47,117,MARSHALL
TENNESSEE,47,119,MAURY
TENNESSEE,47,121,MEIGS
TENNESSEE,47,123,MONROE
TENNESSEE,47,125,MONTGOMERY
TENNESSEE,47,127,MOORE
TENNESSEE,47,129,MORGAN
TENNESSEE,47,131,OBION
TENNESSEE,47,133,OVERTON
TENNESSEE,47,135,PERRY
TENNESSEE,47,137,PICKETT
TENNESSEE,47,139,POLK
TENNESSEE,47,141,PUTNAM
TENNESSEE,47,143,RHEA
TENNESSEE,47,145,ROANE
TENNESSEE,47,147,ROBERTSON
TENNESSEE,47,149,RUTHERFORD
TENNESSEE,47,151,SCOTT
TENNESSEE,47,153,SEQUATCHIE
TENNESSEE,47,155,SEVIER
TENNESSEE,47,157,SHELBY
TENNESSEE,47,159,SMITH
TENNESSEE,47,161,STEWART
TENNESSEE,47,163,SULLIVAN
TENNESSEE,47,165,SUMNER
TENNESSEE,47,167,TIPTON
TENNESSEE,47,169,TROUSDALE
TENNESSEE,47,171,UNICOI
TENNESSEE,47,173,UNION
TENNESSEE,47,175,VAN BUREN
TENNESSEE,47,177,WARREN
TENNESSEE,47,179,WASHINGTON
TENNESSEE,47,181,WAYNE
TENNESSEE,47,183,WEAKLEY
TENNESSEE,47,185,WHITE
TENNESSEE,47,187,WILLIAMSON
TENNESSEE,47,189,WILSON
TEXAS,48,001,ANDERSON
TEXAS,48,003,ANDREWS
TEXAS,48,005,ANGELINA
TEXAS,48,007,ARANSAS
TEXAS,48,009,ARCHER
TEXAS,48,011,ARMSTRONG
TEXAS,48,013,ATASCOSA
TEXAS,48,015,AUSTIN
TEXAS,48,017,BAILEY
TEXAS,48,019,BANDERA
TEXAS,48,021,BASTROP
TEXAS,48,023,BAYLOR
TEXAS,48,025,BEE
TEXAS,48,027,BELL
TEXAS,48,029,BEXAR
TEXAS,48,031,BLANCO
TEXAS,48,033,BORDEN
TEXAS,48,035,BOSQUE
TEXAS,48,037,BOWIE
TEXAS,48,039,BRAZORIA
TEXAS,48,041,BRAZOS
TEXAS,48,043,BREWSTER
TEXAS,48,045,BRISCOE
TEXAS,48,047,BROOKS
TEXAS,48,049,BROWN
TEXAS,48,051,BURLESON
TEXAS,48,053,BURNET
TEXAS,48,055,CALDWELL
TEXAS,48,057,CALHOUN
TEXAS,48,059,CALLAHAN
TEXAS,48,061,CAMERON
TEXAS,48,063,CAMP
TEXAS,48,065,CARSON
TEXAS,48,067,CASS
TEXAS,48,069,CASTRO
TEXAS,48,071,CHAMBERS
TEXAS,48,073,CHEROKEE
TEXAS,48,075,CHILDRESS
TEXAS,48,077,CLAY
TEXAS,48,079,COCHRAN
TEXAS,48,081,COKE
TEXAS,48,083,COLEMAN
TEXAS,48,085,COLLIN
TEXAS,48,087,COLLINGSWORTH
TEXAS,48,089,COLORADO
TEXAS,48,091,COMAL
TEXAS,48,093,COMANCHE
TEXAS,48,095,CONCHO
TEXAS,48,097,COOKE
TEXAS,48,099,CORYELL
TEXAS,48,101,COTTLE
TEXAS,48,103,CRANE
TEXAS,48,105,CROCKETT
TEXAS,48,107,CROSBY
TEXAS,48,109,CULBERSON
TEXAS,48,111,DALLAM
TEXAS,48,113,DALLAS
TEXAS,48,115,DAWSON
TEXAS,48,117,DEAF SMITH
TEXAS,48,119,DELTA
TEXAS,48,121,DENTON
TEXAS,48,123,DE WITT
TEXAS,48,125,DICKENS
TEXAS,48,127,DIMMIT
TEXAS,48,129,DONLEY
TEXAS,48,131,DUVAL
TEXAS,48,133,EASTLAND
TEXAS,48,135,ECTOR
TEXAS,48,137,EDWARDS
TEXAS,48,139,ELLIS
TEXAS,48,141,EL PASO
TEXAS,48,143,ERATH
TEXAS,48,145,FALLS
TEXAS,48,147,FANNIN
TEXAS,48,149,FAYETTE
TEXAS,48,151,FISHER
TEXAS,48,153,FLOYD
TEXAS,48,155,FOARD
TEXAS,48,157,FORT BEND
TEXAS,48,159,FRANKLIN
TEXAS,48,161,FREESTONE
TEXAS,48,163,FRIO
TEXAS,48,165,GAINES
TEXAS,48,167,GALVESTON
TEXAS,48,169,GARZA
TEXAS,48,171,GILLESPIE
TEXAS,48,173,GLASSCOCK
TEXAS,48,175,GOLIAD
TEXAS,48,177,GONZALES
TEXAS,48,179,GRAY
TEXAS,48,181,GRAYSON
TEXAS,48,183,GREGG
TEXAS,48,185,GRIMES
TEXAS,48,187,GUADALUPE
TEXAS,48,189,HALE
TEXAS,48,191,HALL
TEXAS,48,193,HAMILTON
TEXAS,48,195,HANSFORD
TEXAS,48,197,HARDEMAN
TEXAS,48,199,HARDIN
TEXAS,48,201,HARRIS
TEXAS,48,203,HARRISON
TEXAS,48,205,HARTLEY
TEXAS,48,207,HASKELL
TEXAS,48,209,HAYS
TEXAS,48,211,HEMPHILL
TEXAS,48,213,HENDERSON
TEXAS,48,215,HIDALGO
TEXAS,48,217,HILL
TEXAS,48,219,HOCKLEY
TEXAS,48,221,HOOD
TEXAS,48,223,HOPKINS
TEXAS,48,225,HOUSTON
TEXAS,48,227,HOWARD
TEXAS,48,229,HUDSPETH
TEXAS,48,231,HUNT
TEXAS,48,233,HUTCHINSON
TEXAS,48,235,IRION
TEXAS,48,237,JACK
TEXAS,48,239,JACKSON
TEXAS,48,241,JASPER
TEXAS,48,243,JEFF DAVIS
TEXAS,48,245,JEFFERSON
TEXAS,48,247,JIM HOGG
TEXAS,48,249,JIM WELLS
TEXAS,48,251,JOHNSON
TEXAS,48,253,JONES
TEXAS,48,255,KARNES
TEXAS,48,257,KAUFMAN
TEXAS,48,259,KENDALL
TEXAS,48,261,KENEDY
TEXAS,48,263,KENT
TEXAS,48,265,KERR
TEXAS,48,267,KIMBLE
TEXAS,48,269,KING
TEXAS,48,271,KINNEY
TEXAS,48,273,KLEBERG
TEXAS,48,275,KNOX
TEXAS,48,277,LAMAR
TEXAS,48,279,LAMB
TEXAS,48,281,LAMPASAS
TEXAS,48,283,LA SALLE
TEXAS,48,285,LAVACA
TEXAS,48,287,LEE
TEXAS,48,289,LEON
TEXAS,48,291,LIBERTY
TEXAS,48,293,LIMESTONE
TEXAS,48,295,LIPSCOMB
TEXAS,48,297,LIVE OAK
TEXAS,48,299,LLANO
TEXAS,48,301,LOVING
TEXAS,48,303,LUBBOCK
TEXAS,48,305,LYNN
TEXAS,48,307,MCCULLOCH
TEXAS,48,309,MCLENNAN
TEXAS,48,311,MCMULLEN
TEXAS,48,313,MADISON
TEXAS,48,315,MARION
TEXAS,48,317,MARTIN
TEXAS,48,319,MASON
TEXAS,48,321,MATAGORDA
TEXAS,48,323,MAVERICK
TEXAS,48,325,MEDINA
TEXAS,48,327,MENARD
TEXAS,48,329,MIDLAND
TEXAS,48,331,MILAM
TEXAS,48,333,MILLS
TEXAS,48,335,MITCHELL
TEXAS,48,337,MONTAGUE
TEXAS,48,339,MONTGOMERY
TEXAS,48,341,MOORE
TEXAS,48,343,MORRIS
TEXAS,48,345,MOTLEY
TEXAS,48,347,NACOGDOCHES
TEXAS,48,349,NAVARRO
TEXAS,48,351,NEWTON
TEXAS,48,353,NOLAN
TEXAS,48,355,NUECES
TEXAS,48,357,OCHILTREE
TEXAS,48,359,OLDHAM
TEXAS,48,361,ORANGE
TEXAS,48,363,PALO PINTO
TEXAS,48,365,PANOLA
TEXAS,48,367,PARKER
TEXAS,48,369,PARMER
TEXAS,48,371,PECOS
TEXAS,48,373,POLK
TEXAS,48,375,POTTER
TEXAS,48,377,PRESIDIO
TEXAS,48,379,RAINS
TEXAS,48,381,RANDALL
TEXAS,48,383,REAGAN
TEXAS,48,385,REAL
TEXAS,48,387,RED RIVER
TEXAS,48,389,REEVES
TEXAS,48,391,REFUGIO
TEXAS,48,393,ROBERTS
TEXAS,48,395,ROBERTSON
TEXAS,48,397,ROCKWALL
TEXAS,48,399,RUNNELS
TEXAS,48,401,RUSK
TEXAS,48,403,SABINE
TEXAS,48,405,SAN AUGUSTINE
TEXAS,48,407,SAN JACINTO
TEXAS,48,409,SAN PATRICIO
TEXAS,48,411,SAN SABA
TEXAS,48,413,SCHLEICHER
TEXAS,48,415,SCURRY
TEXAS,48,417,SHACKELFORD
TEXAS,48,419,SHELBY
TEXAS,48,421,SHERMAN
TEXAS,48,423,SMITH
TEXAS,48,425,SOMERVELL
TEXAS,48,427,STARR
TEXAS,48,429,STEPHENS
TEXAS,48,431,STERLING
TEXAS,48,433,STONEWALL
TEXAS,48,435,SUTTON
TEXAS,48,437,SWISHER
TEXAS,48,439,TARRANT
TEXAS,48,441,TAYLOR
TEXAS,48,443,TERRELL
TEXAS,48,445,TERRY
TEXAS,48,447,THROCKMORTON
TEXAS,48,449,TITUS
TEXAS,48,451,TOM GREEN
TEXAS,48,453,TRAVIS
TEXAS,48,455,TRINITY
TEXAS,48,457,TYLER
TEXAS,48,459,UPSHUR
TEXAS,48,461,UPTON
TEXAS,48,463,UVALDE
TEXAS,48,465,VAL VERDE
TEXAS,48,467,VAN ZANDT
TEXAS,48,469,VICTORIA
TEXAS,48,471,WALKER
TEXAS,48,473,WALLER
TEXAS,48,475,WARD
TEXAS,48,477,WASHINGTON
TEXAS,48,479,WEBB
TEXAS,48,481,WHARTON
TEXAS,48,483,WHEELER
TEXAS,48,485,WICHITA
TEXAS,48,487,WILBARGER
TEXAS,48,489,WILLACY
TEXAS,48,491,WILLIAMSON
TEXAS,48,493,WILSON
TEXAS,48,495,WINKLER
TEXAS,48,497,WISE
TEXAS,48,499,WOOD
TEXAS,48,501,YOAKUM
TEXAS,48,503,YOUNG
TEXAS,48,505,ZAPATA
TEXAS,48,507,ZAVALA
UTAH,49,001,BEAVER
UTAH,49,003,BOX ELDER
UTAH,49,005,CACHE
UTAH,49,007,CARBON
UTAH,49,009,DAGGETT
UTAH,49,011,DAVIS
UTAH,49,013,DUCHESNE
UTAH,49,015,EMERY
UTAH,49,017,GARFIELD
UTAH,49,019,GRAND
UTAH,49,021,IRON
UTAH,49,023,JUAB
UTAH,49,025,KANE
UTAH,49,027,MILLARD
UTAH,49,029,MORGAN
UTAH,49,031,PIUTE
UTAH,49,033,RICH
UTAH,49,035,SALT LAKE
UTAH,49,037,SAN JUAN
UTAH,49,039,SANPETE
UTAH,49,041,SEVIER
UTAH,49,043,SUMMIT
UTAH,49,045,TOOELE
UTAH,49,047,UINTAH
UTAH,49,049,UTAH
UTAH,49,051,WASATCH
UTAH,49,053,WASHINGTON
UTAH,49,055,WAYNE
UTAH,49,057,WEBER
VERMONT,50,001,ADDISON
VERMONT,50,003,BENNINGTON
VERMONT,50,005,CALEDONIA
VERMONT,50,007,CHITTENDEN
VERMONT,50,009,ESSEX
VERMONT,50,011,FRANKLIN
VERMONT,50,013,GRAND ISLE
VERMONT,50,015,LAMOILLE
VERMONT,50,017,ORANGE
VERMONT,50,019,ORLEANS
VERMONT,50,021,RUTLAND
VERMONT,50,023,WASHINGTON
VERMONT,50,025,WINDHAM
VERMONT,50,027,WINDSOR
VIRGINIA,51,001,ACCOMACK
VIRGINIA,51,003,ALBEMARLE
VIRGINIA,51,005,ALLEGHANY
VIRGINIA,51,007,AMELIA
VIRGINIA,51,009,AMHERST
VIRGINIA,51,011,APPOMATTOX
VIRGINIA,51,013,ARLINGTON
VIRGINIA,51,015,AUGUSTA
VIRGINIA,51,017,BATH
VIRGINIA,51,019,BEDFORD
VIRGINIA,51,021,BLAND
VIRGINIA,51,023,BOTETOURT
VIRGINIA,51,025,BRUNSWICK
VIRGINIA,51,027,BUCHANAN
VIRGINIA,51,029,BUCKINGHAM
VIRGINIA,51,031,CAMPBELL
VIRGINIA,51,033,CAROLINE
VIRGINIA,51,035,CARROLL
VIRGINIA,51,036,CHARLES CITY
VIRGINIA,51,037,CHARLOTTE
VIRGINIA,51,041,CHESTERFIELD
VIRGINIA,51,043,CLARKE
VIRGINIA,51,045,CRAIG
VIRGINIA,51,047,CULPEPER
VIRGINIA,51,049,CUMBERLAND
VIRGINIA,51,051,DICKENSON
VIRGINIA,51,053,DINWIDDIE
VIRGINIA,51,057,ESSEX
VIRGINIA,51,059,FAIRFAX
VIRGINIA,51,061,FAUQUIER
VIRGINIA,51,063,FLOYD
VIRGINIA,51,065,FLUVANNA
VIRGINIA,51,067,FRANKLIN
VIRGINIA,51,069,FREDERICK
VIRGINIA,51,071,GILES
VIRGINIA,51,073,GLOUCESTER
VIRGINIA,51,075,GOOCHLAND
VIRGINIA,51,077,GRAYSON
VIRGINIA,51,079,GREENE
VIRGINIA,51,081,GREENSVILLE
VIRGINIA,51,083,HALIFAX
VIRGINIA,51,085,HANOVER
VIRGINIA,51,087,HENRICO
VIRGINIA,51,089,HENRY
VIRGINIA,51,091,HIGHLAND
VIRGINIA,51,093,ISLE OF WIGHT
VIRGINIA,51,095,JAMES CITY
VIRGINIA,51,097,KING AND QUEEN
VIRGINIA,51,099,KING GEORGE
VIRGINIA,51,101,KING WILLIAM
VIRGINIA,51,103,LANCASTER
VIRGINIA,51,105,LEE
VIRGINIA,51,107,LOUDOUN
VIRGINIA,51,109,LOUISA
VIRGINIA,51,111,LUNENBURG
VIRGINIA,51,113,MADISON
VIRGINIA,51,115,MATHEWS
VIRGINIA,51,117,MECKLENBURG
VIRGINIA,51,119,MIDDLESEX
VIRGINIA,51,121,MONTGOMERY
VIRGINIA,51,125,NELSON
VIRGINIA,51,127,NEW KENT
VIRGINIA,51,131,NORTHAMPTON
VIRGINIA,51,133,NORTHUMBERLAND
VIRGINIA,51,135,NOTTOWAY
VIRGINIA,51,137,ORANGE
VIRGINIA,51,139,PAGE
VIRGINIA,51,141,PATRICK
VIRGINIA,51,143,PITTSYLVANIA
VIRGINIA,51,145,POWHATAN
VIRGINIA,51,147,PRINCE EDWARD
VIRGINIA,51,149,PRINCE GEORGE
VIRGINIA,51,153,PRINCE WILLIAM
VIRGINIA,51,155,PULASKI
